county,state,voteshare,year,dem1912_3party,note,incparty,incumbency,attacks,electionyearattacks,coastal
ESSEX,MA,0.5690000057220459,1976,NA,.,-1,-1,0,0,1
ESSEX,MA,0.4713999927043915,1980,NA,.,1,1,0,0,1
ESSEX,MA,0.44940000772476196,1984,NA,.,-1,-1,0,0,1
ESSEX,MA,0.505299985408783,1988,NA,.,-1,0,0,0,1
ESSEX,MA,0.5789999961853027,1992,NA,.,-1,-1,0,0,1
ESSEX,MA,0.6574000120162964,1996,NA,.,1,1,0,0,1
ESSEX,MA,0.6186000108718872,2e3,NA,.,1,0,0,0,1
ESSEX,MA,0.5895000100135803,2004,NA,.,-1,-1,0,0,1
ESSEX,MA,0.6037999987602234,2008,NA,.,-1,0,0,0,1
ESSEX,MA,0.582918643951416,2012,NA,.,1,1,0,0,1
FRANKLIN,MA,0.19200000166893005,1872,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.3569999933242798,1876,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.34285712242126465,1880,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.4123484194278717,1884,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.41033756732940674,1888,NA,.,1,1,0,0,0
FRANKLIN,MA,0.38998958468437195,1892,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.14113785326480865,1896,NA,.,1,0,0,0,0
FRANKLIN,MA,0.2746913731098175,1900,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.2492113560438156,1904,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.2530252933502197,1908,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.4368174970149994,1912,0.29442691802978516,.,-1,-1,0,0,0
FRANKLIN,MA,0.4121900796890259,1916,NA,.,1,1,0,0,0
FRANKLIN,MA,0.2036847323179245,1920,NA,.,1,0,0,0,0
FRANKLIN,MA,0.15553121268749237,1924,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.28931450843811035,1928,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.3237704932689667,1932,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.40390545129776,1936,NA,.,1,1,0,0,0
FRANKLIN,MA,0.4010050296783447,1940,NA,.,1,1,0,0,0
FRANKLIN,MA,0.41482967138290405,1944,NA,.,1,1,0,0,0
FRANKLIN,MA,0.38244199752807617,1948,NA,.,1,1,0,0,0
FRANKLIN,MA,0.3092876374721527,1952,NA,.,1,0,0,0,0
FRANKLIN,MA,0.2768999934196472,1956,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.4392000138759613,1960,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.6721000075340271,1964,NA,.,1,1,0,0,0
FRANKLIN,MA,0.4943999946117401,1968,NA,.,1,0,0,0,0
FRANKLIN,MA,0.42660000920295715,1972,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.5024999976158142,1976,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.48570001125335693,1980,NA,.,1,1,0,0,0
FRANKLIN,MA,0.49390000104904175,1984,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.5889999866485596,1988,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.664900004863739,1992,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.710099995136261,1996,NA,.,1,1,0,0,0
FRANKLIN,MA,0.6381000280380249,2e3,NA,.,1,0,0,0,0
FRANKLIN,MA,0.6978999972343445,2004,NA,.,-1,-1,0,0,0
FRANKLIN,MA,0.745199978351593,2008,NA,.,-1,0,0,0,0
FRANKLIN,MA,0.7433903813362122,2012,NA,.,1,1,0,0,0
HAMPDEN,MA,0.3840000033378601,1872,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.4529999792575836,1876,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.4165824055671692,1880,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.4781659245491028,1884,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.4892086088657379,1888,NA,.,1,1,0,0,0
HAMPDEN,MA,0.49690723419189453,1892,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.2714592218399048,1896,NA,.,1,0,0,0,0
HAMPDEN,MA,0.43080124258995056,1900,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.38527214527130127,1904,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.40614333748817444,1908,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.4820442199707031,1912,0.36468130350112915,.,-1,-1,0,0,0
HAMPDEN,MA,0.4830072224140167,1916,NA,.,1,1,0,0,0
HAMPDEN,MA,0.290422260761261,1920,NA,.,1,0,0,0,0
HAMPDEN,MA,0.2907801568508148,1924,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.5251508951187134,1928,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.534518837928772,1932,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.609808087348938,1936,NA,.,1,1,0,0,0
HAMPDEN,MA,0.5809045433998108,1940,NA,.,1,1,0,0,0
HAMPDEN,MA,0.5921843647956848,1944,NA,.,1,1,0,0,0
HAMPDEN,MA,0.573753833770752,1948,NA,.,1,1,0,0,0
HAMPDEN,MA,0.47968295216560364,1952,NA,.,1,0,0,0,0
HAMPDEN,MA,0.43849998712539673,1956,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.6269000172615051,1960,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.7502999901771545,1964,NA,.,1,1,0,0,0
HAMPDEN,MA,0.6662999987602234,1968,NA,.,1,0,0,0,0
HAMPDEN,MA,0.5242000222206116,1972,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.6111000180244446,1976,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.525600016117096,1980,NA,.,1,1,0,0,0
HAMPDEN,MA,0.48750001192092896,1984,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.5651999711990356,1988,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.6115999817848206,1992,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.6840999722480774,1996,NA,.,1,1,0,0,0
HAMPDEN,MA,0.6269999742507935,2e3,NA,.,1,0,0,0,0
HAMPDEN,MA,0.6158999800682068,2004,NA,.,-1,-1,0,0,0
HAMPDEN,MA,0.6298999786376953,2008,NA,.,-1,0,0,0,0
HAMPDEN,MA,0.627504825592041,2012,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.25200000405311584,1872,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.3330000042915344,1876,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.296032577753067,1880,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.4046306610107422,1884,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.41831424832344055,1888,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.4294670820236206,1892,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.15673288702964783,1896,NA,.,1,0,0,0,0
HAMPSHIRE,MA,0.30157068371772766,1900,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.27983105182647705,1904,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.3274531364440918,1908,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.4068441092967987,1912,0.3357740342617035,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.4224049150943756,1916,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.286876916885376,1920,NA,.,1,0,0,0,0
HAMPSHIRE,MA,0.26607540249824524,1924,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.4737373888492584,1928,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.4821428656578064,1932,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.5241596698760986,1936,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.5327290892601013,1940,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.5426278710365295,1944,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.5096251368522644,1948,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.4167000949382782,1952,NA,.,1,0,0,0,0
HAMPSHIRE,MA,0.37940001487731934,1956,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.5702000260353088,1960,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.7379000186920166,1964,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.6211000084877014,1968,NA,.,1,0,0,0,0
HAMPSHIRE,MA,0.538100004196167,1972,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.611299991607666,1976,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.5666000247001648,1980,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.5587999820709229,1984,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.6208000183105469,1988,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.707099974155426,1992,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.7389000058174133,1996,NA,.,1,1,0,0,0
HAMPSHIRE,MA,0.6675000190734863,2e3,NA,.,1,0,0,0,0
HAMPSHIRE,MA,0.7080000042915344,2004,NA,.,-1,-1,0,0,0
HAMPSHIRE,MA,0.7339000105857849,2008,NA,.,-1,0,0,0,0
HAMPSHIRE,MA,0.727508008480072,2012,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.3190000057220459,1872,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.4169999957084656,1876,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.3948979675769806,1880,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.44508010149002075,1884,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.4442169964313507,1888,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.462564080953598,1892,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.21881838142871857,1896,NA,.,1,0,0,0,0
MIDDLESEX,MA,0.3726707994937897,1900,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.37136930227279663,1904,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.3482428193092346,1908,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.5458715558052063,1912,0.3642857074737549,.,-1,-1,0,0,0
MIDDLESEX,MA,0.45045965909957886,1916,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.2823408544063568,1920,NA,.,1,0,0,0,0
MIDDLESEX,MA,0.28426966071128845,1924,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.47791165113449097,1928,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.48571425676345825,1932,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.4870689809322357,1936,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.4738955795764923,1940,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.4709419012069702,1944,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.5208970308303833,1948,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.42842811346054077,1952,NA,.,1,0,0,0,0
MIDDLESEX,MA,0.3871000111103058,1956,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.5913000106811523,1960,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.765500009059906,1964,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.6628999710083008,1968,NA,.,1,0,0,0,0
MIDDLESEX,MA,0.5620999932289124,1972,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.5805000066757202,1976,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.5130000114440918,1980,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.5041999816894531,1984,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.5546000003814697,1988,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.6398000121116638,1992,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.7009000182151794,1996,NA,.,1,1,0,0,0
MIDDLESEX,MA,0.6700999736785889,2e3,NA,.,1,0,0,0,0
MIDDLESEX,MA,0.6496000289916992,2004,NA,.,-1,-1,0,0,0
MIDDLESEX,MA,0.6539999842643738,2008,NA,.,-1,0,0,0,0
MIDDLESEX,MA,0.638302206993103,2012,NA,.,1,1,0,0,0
NANTUCKET,MA,0.06499999761581421,1872,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.21400000154972076,1876,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.2150000035762787,1880,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.3834196925163269,1884,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.3065173327922821,1888,NA,.,1,1,0,0,1
NANTUCKET,MA,0.33299389481544495,1892,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.10000000894069672,1896,NA,.,1,0,0,0,1
NANTUCKET,MA,0.21413934230804443,1900,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.30974358320236206,1904,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.2745901644229889,1908,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.667682945728302,1912,0.43799999356269836,.,-1,-1,0,0,1
NANTUCKET,MA,0.552284300327301,1916,NA,.,1,1,0,0,1
NANTUCKET,MA,0.25200802087783813,1920,NA,.,1,0,0,0,1
NANTUCKET,MA,0.19105690717697144,1924,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.3133133053779602,1928,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.4090452194213867,1932,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.3611393868923187,1936,NA,.,1,1,0,0,1
NANTUCKET,MA,0.38090452551841736,1940,NA,.,1,1,0,0,1
NANTUCKET,MA,0.4224224090576172,1944,NA,.,1,1,0,0,1
NANTUCKET,MA,0.2880324721336365,1948,NA,.,1,1,0,0,1
NANTUCKET,MA,0.21365638077259064,1952,NA,.,1,0,0,0,1
NANTUCKET,MA,0.16689999401569366,1956,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.36410000920295715,1960,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.6710000038146973,1964,NA,.,1,1,0,0,1
NANTUCKET,MA,0.42879998683929443,1968,NA,.,1,0,0,0,1
NANTUCKET,MA,0.4016999900341034,1972,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.44350001215934753,1976,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.47510001063346863,1980,NA,.,1,1,0,0,1
NANTUCKET,MA,0.4618000090122223,1984,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.600600004196167,1988,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.6376000046730042,1992,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.6675000190734863,1996,NA,.,1,1,0,0,1
NANTUCKET,MA,0.6389999985694885,2e3,NA,.,1,0,0,0,1
NANTUCKET,MA,0.6388000249862671,2004,NA,.,-1,-1,0,0,1
NANTUCKET,MA,0.6862000226974487,2008,NA,.,-1,0,0,0,1
NANTUCKET,MA,0.6364930868148804,2012,NA,.,1,1,0,0,1
NORFOLK,MA,0.3269999921321869,1872,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.4270000159740448,1876,NA,.,-1,0,0,0,1
NORFOLK,MA,0.39390861988067627,1880,NA,.,-1,0,0,0,1
NORFOLK,MA,0.4671945869922638,1884,NA,.,-1,0,0,0,1
NORFOLK,MA,0.4472876191139221,1888,NA,.,1,1,0,0,1
NORFOLK,MA,0.465641051530838,1892,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.18874172866344452,1896,NA,.,1,0,0,0,1
NORFOLK,MA,0.3435194790363312,1900,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.34179893136024475,1904,NA,.,-1,0,0,0,1
NORFOLK,MA,0.29609543085098267,1908,NA,.,-1,0,0,0,1
NORFOLK,MA,0.48909658193588257,1912,0.3223819136619568,.,-1,-1,0,0,1
NORFOLK,MA,0.3973306119441986,1916,NA,.,1,1,0,0,1
NORFOLK,MA,0.23305955529212952,1920,NA,.,1,0,0,0,1
NORFOLK,MA,0.2064732164144516,1924,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.3905622661113739,1928,NA,.,-1,0,0,0,1
NORFOLK,MA,0.39468300342559814,1932,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.41188958287239075,1936,NA,.,1,1,0,0,1
NORFOLK,MA,0.41005024313926697,1940,NA,.,1,1,0,0,1
NORFOLK,MA,0.41683366894721985,1944,NA,.,1,1,0,0,1
NORFOLK,MA,0.41905736923217773,1948,NA,.,1,1,0,0,1
NORFOLK,MA,0.34607282280921936,1952,NA,.,1,0,0,0,1
NORFOLK,MA,0.334199994802475,1956,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.5267000198364258,1960,NA,.,-1,0,0,0,1
NORFOLK,MA,0.7310000061988831,1964,NA,.,1,1,0,0,1
NORFOLK,MA,0.6261000037193298,1968,NA,.,1,0,0,0,1
NORFOLK,MA,0.5285000205039978,1972,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.5320000052452087,1976,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.4627000093460083,1980,NA,.,1,1,0,0,1
NORFOLK,MA,0.46299999952316284,1984,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.5160999894142151,1988,NA,.,-1,0,0,0,1
NORFOLK,MA,0.5931000113487244,1992,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.6600000262260437,1996,NA,.,1,1,0,0,1
NORFOLK,MA,0.6377999782562256,2e3,NA,.,1,0,0,0,1
NORFOLK,MA,0.609499990940094,2004,NA,.,-1,-1,0,0,1
NORFOLK,MA,0.5946000218391418,2008,NA,.,-1,0,0,0,1
NORFOLK,MA,0.577376127243042,2012,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.22300000488758087,1872,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.35199999809265137,1876,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.34256410598754883,1880,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.36810553073883057,1884,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.39397090673446655,1888,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.40993788838386536,1892,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.16393442451953888,1896,NA,.,1,0,0,0,1
PLYMOUTH,MA,0.3014959692955017,1900,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.3118644058704376,1904,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.28604117035865784,1908,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.5563910007476807,1912,0.3148936331272125,.,-1,-1,0,0,1
PLYMOUTH,MA,0.4491080641746521,1916,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.21808511018753052,1920,NA,.,1,0,0,0,1
PLYMOUTH,MA,0.2032332569360733,1924,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.37562939524650574,1928,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.4094650149345398,1932,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.4208826720714569,1936,NA,.,1,1,1,1,1
PLYMOUTH,MA,0.41448691487312317,1940,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.4058116376399994,1944,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.4150559604167938,1948,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.3257097005844116,1952,NA,.,1,0,0,0,1
PLYMOUTH,MA,0.2867000102996826,1956,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.4839000105857849,1960,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.6837000250816345,1964,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.553600013256073,1968,NA,.,1,0,0,0,1
PLYMOUTH,MA,0.47609999775886536,1972,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.5284000039100647,1976,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.40709999203681946,1980,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.39579999446868896,1984,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.444599986076355,1988,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.5324000120162964,1992,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.621399998664856,1996,NA,.,1,1,0,0,1
PLYMOUTH,MA,0.5823000073432922,2e3,NA,.,1,0,0,0,1
PLYMOUTH,MA,0.5424000024795532,2004,NA,.,-1,-1,0,0,1
PLYMOUTH,MA,0.5386000275611877,2008,NA,.,-1,0,0,0,1
PLYMOUTH,MA,0.5212981700897217,2012,NA,.,1,1,0,0,1
SUFFOLK,MA,0.38599997758865356,1872,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.5239999890327454,1876,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.5045316815376282,1880,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.5976008772850037,1884,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.5527383685112,1888,NA,.,1,1,0,0,1
SUFFOLK,MA,0.55759429931640625,1892,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.346069872379303,1896,NA,.,1,0,0,0,1
SUFFOLK,MA,0.5371900796890259,1900,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.5425311326980591,1904,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.48568397760391235,1908,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.655988872051239,1912,0.4840698838233948,.,-1,-1,0,0,1
SUFFOLK,MA,0.5897436141967773,1916,NA,.,1,1,0,0,1
SUFFOLK,MA,0.38453391194343567,1920,NA,.,1,0,0,0,1
SUFFOLK,MA,0.42978209257125854,1924,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.6727089881896973,1928,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.6910401582717896,1932,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.6991247534751892,1936,NA,.,1,1,0,0,1
SUFFOLK,MA,0.636820912361145,1940,NA,.,1,1,0,0,1
SUFFOLK,MA,0.6272544860839844,1944,NA,.,1,1,0,0,1
SUFFOLK,MA,0.7157676219940186,1948,NA,.,1,1,0,0,1
SUFFOLK,MA,0.5977900624275208,1952,NA,.,1,0,0,0,1
SUFFOLK,MA,0.5400999784469604,1956,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.7466999888420105,1960,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.8647000193595886,1964,NA,.,1,1,0,0,1
SUFFOLK,MA,0.8059999942779541,1968,NA,.,1,0,0,0,1
SUFFOLK,MA,0.6610000133514404,1972,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.6378999948501587,1976,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.6075000166893005,1980,NA,.,1,1,0,0,1
SUFFOLK,MA,0.6248999834060669,1984,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.6506999731063843,1988,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.7211999893188477,1992,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.7854999899864197,1996,NA,.,1,1,0,0,1
SUFFOLK,MA,0.7770000100135803,2e3,NA,.,1,0,0,0,1
SUFFOLK,MA,0.7688000202178955,2004,NA,.,-1,-1,0,0,1
SUFFOLK,MA,0.7835999727249146,2008,NA,.,-1,0,0,0,1
SUFFOLK,MA,0.7886965274810791,2012,NA,.,1,1,0,0,1
WORCESTER,MA,0.26499998569488525,1872,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.39400002360343933,1876,NA,.,-1,0,0,0,0
WORCESTER,MA,0.357723593711853,1880,NA,.,-1,0,0,0,0
WORCESTER,MA,0.37015944719314575,1884,NA,.,-1,0,0,0,0
WORCESTER,MA,0.4171842634677887,1888,NA,.,1,1,0,0,0
WORCESTER,MA,0.43388429284095764,1892,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.209051713347435,1896,NA,.,1,0,0,0,0
WORCESTER,MA,0.34583333134651184,1900,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.3333333432674408,1904,NA,.,-1,0,0,0,0
WORCESTER,MA,0.3279220759868622,1908,NA,.,-1,0,0,0,0
WORCESTER,MA,0.41527777910232544,1912,0.30666667222976685,.,-1,-1,0,0,0
WORCESTER,MA,0.45790553092956543,1916,NA,.,1,1,0,0,0
WORCESTER,MA,0.29928499460220337,1920,NA,.,1,0,0,0,0
WORCESTER,MA,0.25774335861206055,1924,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.47585514187812805,1928,NA,.,-1,0,0,0,0
WORCESTER,MA,0.4974411427974701,1932,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.5723336935043335,1936,NA,.,1,1,0,0,0
WORCESTER,MA,0.568844199180603,1940,NA,.,1,1,0,0,0
WORCESTER,MA,0.5561122298240662,1944,NA,.,1,1,0,0,0
WORCESTER,MA,0.5564598441123962,1948,NA,.,1,1,0,0,0
WORCESTER,MA,0.46872493624687195,1952,NA,.,1,0,0,0,0
WORCESTER,MA,0.3977000117301941,1956,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.6055999994277954,1960,NA,.,-1,0,0,0,0
WORCESTER,MA,0.7732999920845032,1964,NA,.,1,1,0,0,0
WORCESTER,MA,0.6559000015258789,1968,NA,.,1,0,0,0,0
WORCESTER,MA,0.5304999947547913,1972,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.6208999752998352,1976,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.4941999912261963,1980,NA,.,1,1,0,0,0
WORCESTER,MA,0.43369999527931213,1984,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.48809999227523804,1988,NA,.,-1,0,0,0,0
WORCESTER,MA,0.5752999782562256,1992,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.661300003528595,1996,NA,.,1,1,0,0,0
WORCESTER,MA,0.603600025177002,2e3,NA,.,1,0,0,0,0
WORCESTER,MA,0.571399986743927,2004,NA,.,-1,-1,0,0,0
WORCESTER,MA,0.5705999732017517,2008,NA,.,-1,0,0,0,0
WORCESTER,MA,0.5481730699539185,2012,NA,.,1,1,0,0,0
ALLEGANY,MD,0.4490000009536743,1872,NA,.,-1,-1,0,0,0
ALLEGANY,MD,0.5070000290870667,1876,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.47999998927116394,1880,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.46401718258857727,1884,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.44785276055336,1888,NA,.,1,1,0,0,0
ALLEGANY,MD,0.45201238989830017,1892,NA,.,-1,-1,0,0,0
ALLEGANY,MD,0.41735538840293884,1896,NA,.,1,0,0,0,0
ALLEGANY,MD,0.4324324429035187,1900,NA,.,-1,-1,0,0,0
ALLEGANY,MD,0.3887079358100891,1904,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.48034006357192993,1908,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.7086330652236938,1912,0.4570765793323517,.,-1,-1,0,0,0
ALLEGANY,MD,0.4574132561683655,1916,NA,.,1,1,0,0,0
ALLEGANY,MD,0.37032967805862427,1920,NA,.,1,0,0,0,0
ALLEGANY,MD,0.32928311824798584,1924,NA,.,-1,-1,0,0,0
ALLEGANY,MD,0.3168516755104065,1928,NA,.,-1,0,0,0,0
ALLEGANY,MD,0.4820675253868103,1932,NA,.,-1,-1,0,0,0
ALLEGANY,MD,0.6377396583557129,1936,NA,.,1,1,0,0,0
ALLEGANY,MD,0.5547738671302795,1940,NA,.,1,1,0,0,0
ALLEGANY,MD,0.4959999918937683,1944,NA,.,1,1,0,0,0
ALLEGANY,MD,0.5005096793174744,1948,NA,.,1,1,0,0,0
ALLEGANY,MD,0.430946409702301,1952,NA,.,1,0,0,0,0
ALLEGANY,MD,0.3474000096321106,1956,NA,.,-1,-1,0,0,0
